hashed_author,first_name,tag
astro-ph|Chassande-Mottin|E.,E.,initial
astro-ph|Szymański|M. K.,M. K.,initial
astro-ph|Bontà|E. Dalla,E. Dalla,initial
gr-qc|Gould|D. W.,D. W.,initial
cond-mat|Huang|S. -H.,S. -H.,initial
nucl-ex|Lv|B. F.,B. F.,initial
physics|Arnold|L. O.,L. O.,initial
nucl-ex|Schwab|E.,E.,initial
hep-ph|Xu|H.,H.,initial
astro-ph|Piatti|A. E.,A. E.,initial
astro-ph|Schmidt|T. O. B.,T. O. B.,initial
physics|Elskens|Y.,Y.,initial
physics|Whaley|K. Birgitta,K. Birgitta,initial
cond-mat|Dürr|H. A.,H. A.,initial
astro-ph|Ramos|A. Asensio,A. Asensio,initial
astro-ph|Yakunin|I. A.,I. A.,initial
hep-ex|Prisciandaro|J.,J.,initial
astro-ph|De Pasquale|M.,M.,initial
hep-ex|Bilokin|S.,S.,initial
astro-ph|Subramaniam|A.,A.,initial
astro-ph|Hahn|J.,J.,initial
astro-ph|Quirico|E.,E.,initial
physics|Doronin|I. V.,I. V.,initial
hep-ex|Grella|G.,G.,initial
physics|Weigand|J. J.,J. J.,initial
cond-mat|Srikanth|H.,H.,initial
hep-ex|Trzeciak|B. A.,B. A.,initial
physics|Forero|D. Vanegas,D. Vanegas,initial
nucl-ex|Buesching|H.,H.,initial
hep-ph|Hillier|S. J.,S. J.,initial
math|Chaumont-Frelet|T.,T.,initial
hep-ph|Ashkenazi|A.,A.,initial
astro-ph|Viren|B.,B.,initial
hep-ex|Goddard|B.,B.,initial
astro-ph|Galloway|D. K.,D. K.,initial
hep-ex|Miller|G.,G.,initial
physics|Harouri|A.,A.,initial
astro-ph|Clark|C. J.,C. J.,initial
hep-ex|López-Castaño|J. M.,J. M.,initial
math|Khoshkholgh|M. G.,M. G.,initial
hep-th|Holman|R.,R.,initial
hep-ph|Valenti|G.,G.,initial
astro-ph|Baloković|M.,M.,initial
astro-ph|Magnus|L. G.,L. G.,initial
hep-ex|Glüsenkamp|T.,T.,initial
hep-ex|Mancina|S.,S.,initial
nucl-th|Scamps|G.,G.,initial
astro-ph|Conti|L.,L.,initial
hep-ph|Xiao|C. W.,C. W.,initial
gr-qc|Vyatchanin|S. P.,S. P.,initial
astro-ph|Hou|C.,C.,initial
cond-mat|Yeyati|A. Levy,A. Levy,initial
cond-mat|Ghosh|S. K.,S. K.,initial
nucl-ex|Shen|W. Q.,W. Q.,initial
hep-ex|De Rosa|G.,G.,initial
astro-ph|Kojima|Y.,Y.,initial
astro-ph|Katsianis|A.,A.,initial
astro-ph|Venneberg|J.,J.,initial
hep-ex|Biagi|S.,S.,initial
hep-ex|Schott|M.,M.,initial
hep-ex|Druzhinin|V. P.,V. P.,initial
astro-ph|Manske|M.,M.,initial
hep-ex|Miedema|T.,T.,initial
astro-ph|Wilensky|M.,M.,initial
nucl-ex|Han|S. Y.,S. Y.,initial
hep-ph|Burns|T. J.,T. J.,initial
gr-qc|Singer|L. P.,L. P.,initial
cond-mat|Zhuo|W. Z.,W. Z.,initial
astro-ph|Bramley|A.,A.,initial
physics|Li|T.,T.,initial
cond-mat|Eskildsen|M. R.,M. R.,initial
hep-th|Pinzul|A.,A.,initial
astro-ph|Klingler|N. J.,N. J.,initial
physics|Wright|N.,N.,initial
physics|Bertotti|M. L.,M. L.,initial
astro-ph|Servidio|S.,S.,initial
cond-mat|McClarty|P. A.,P. A.,initial
hep-ex|Martínez-Mora|J. A.,J. A.,initial
hep-ex|Melo|D.,D.,initial
astro-ph|Young|D.,D.,initial
hep-ex|Meadows|B. T.,B. T.,initial
astro-ph|Remy|Q.,Q.,initial
cond-mat|Vikhrenko|V.,V.,initial
astro-ph|Mielke|K.,K.,initial
astro-ph|Archibald|A. M.,A. M.,initial
hep-ex|Dupre|R.,R.,initial
physics|Church|E.,E.,initial
astro-ph|Simoni|R.,R.,initial
hep-th|Montes|M.,M.,initial
hep-th|Nakamura|Y.,Y.,initial
nucl-ex|Donato|F.,F.,initial
hep-ex|Amey|J. L.,J. L.,initial
astro-ph|Nozdrina|A.,A.,initial
hep-ex|Tasevsky|M.,M.,initial
hep-ph|Diaz|F.,F.,initial
hep-ph|Shears|T.,T.,initial
astro-ph|Stadelmaier|M.,M.,initial
nucl-th|Khyzhniak|Y. V.,Y. V.,initial
physics|Volotka|A. V.,A. V.,initial
nucl-ex|Akondi|C. S.,C. S.,initial
physics|Corvaglia|A.,A.,initial
nucl-ex|Larsen|A. C.,A. C.,initial
astro-ph|Appourchaux|T.,T.,initial
nucl-ex|Dudek|M. W.,M. W.,initial
nucl-th|Misra|S. P.,S. P.,initial
astro-ph|Cao|P.,P.,initial
nucl-th|Görgen|A.,A.,initial
cond-mat|Catelani|G.,G.,initial
gr-qc|Assiduo|M.,M.,initial
astro-ph|Birney|R.,R.,initial
astro-ph|Maire|C.,C.,initial
hep-ex|Hall|G.,G.,initial
physics|James|C.,C.,initial
hep-ph|Nayak|N.,N.,initial
physics|Harvey|P. R.,P. R.,initial
hep-ex|Witt|R.,R.,initial
hep-ph|Mei|J. C.,J. C.,initial
astro-ph|Li|H. J.,H. J.,initial
hep-ex|Komkov|B.,B.,initial
hep-ex|Kashur|L.,L.,initial
hep-ex|Terao|K.,K.,initial
astro-ph|Sieverding|A.,A.,initial
cond-mat|Goddard|P. A.,P. A.,initial
physics|Gomez-Cadenas|J. J.,J. J.,initial
hep-ex|Verlage|T. A.,T. A.,initial
nucl-ex|Tsushima|K.,K.,initial
nucl-ex|Perrey|H.,H.,initial
hep-ex|Ben-Haim|E.,E.,initial
physics|Sandaker|H.,H.,initial
astro-ph|Pallottini|A.,A.,initial
astro-ph|Pietrzynski|G.,G.,initial
physics|Han|J. Z.,J. Z.,initial
gr-qc|Pereira|T.,T.,initial
cs|Di Renna|R. B.,R. B.,initial
astro-ph|van Beuzekom|M.,M.,initial
astro-ph|Munshi|D.,D.,initial
physics|Marsh|B.,B.,initial
astro-ph|Anais|J.,J.,initial
nucl-th|Cocolios|T. E.,T. E.,initial
hep-ex|Kim|D. H.,D. H.,initial
nucl-ex|Nakamura|S. X.,S. X.,initial
astro-ph|Suchomska|K.,K.,initial
hep-ph|Zhang|L. M.,L. M.,initial
gr-qc|Taranto|C.,C.,initial
astro-ph|Peacock|J. A.,J. A.,initial
physics|Kittelmann|T.,T.,initial
physics|Muljarov|E. A.,E. A.,initial
math|Shoyimardonov|S. K.,S. K.,initial
hep-ex|Lu|X. L.,X. L.,initial
physics|Gunji|T.,T.,initial
astro-ph|Peris|V.,V.,initial
astro-ph|Zuccarello|F.,F.,initial
gr-qc|Passuello|D.,D.,initial
astro-ph|Schimp|M.,M.,initial
nucl-th|Odyniec|G.,G.,initial
physics|Eberly|J. H.,J. H.,initial
nucl-ex|Adlarson|P.,P.,initial
astro-ph|Ireland|M.,M.,initial
cond-mat|Santos|P. V.,P. V.,initial
hep-ex|Lin|D. X.,D. X.,initial
astro-ph|Fiorenzano|A.,A.,initial
hep-ph|Quaresma|M.,M.,initial
physics|Colladon|A. Fronzetti,A. Fronzetti,initial
math-ph|Nair|V. P.,V. P.,initial
hep-ex|Malyshkin|Y.,Y.,initial
cond-mat|Pan|F.,F.,initial
nucl-th|Jakobsson|U.,U.,initial
nucl-ex|Pavlik|A.,A.,initial
cond-mat|Mandal|P.,P.,initial
astro-ph|Peiris|H. V.,H. V.,initial
astro-ph|Piranomonte|S.,S.,initial
hep-ex|Shwartz|D. B.,D. B.,initial
hep-ph|Ryskin|M. G.,M. G.,initial
nucl-th|Kumawat|M.,M.,initial
hep-ex|Kotov|D.,D.,initial
physics|Mishra|C. S.,C. S.,initial
astro-ph|Thompson|S.,S.,initial
cond-mat|Kagan|M. Yu.,M. Yu.,initial
astro-ph|Kochoska|A.,A.,initial
cond-mat|Ramírez|J. E.,J. E.,initial
gr-qc|Corda|C.,C.,initial
nucl-ex|Strandberg|B.,B.,initial
astro-ph|de Lavergne|M. de Bony,M. de Bony,initial
physics|Perry|J.,J.,initial
gr-qc|Gosselin|M.,M.,initial
astro-ph|Ventura|S.,S.,initial
physics|Gorn|A. A.,A. A.,initial
astro-ph|Rittipruk|P.,P.,initial
hep-ph|Garcés|E. A.,E. A.,initial
hep-ph|Liu|F. H.,F. H.,initial
quant-ph|Hu|C. -M.,C. -M.,initial
hep-ex|Nicolò|D.,D.,initial
gr-qc|De Pietri|R.,R.,initial
hep-ex|Inami|K.,K.,initial
physics|Jahangir|O.,O.,initial
hep-ex|Penichot|Y.,Y.,initial
physics|Overton|E.,E.,initial
astro-ph|Fouron|C.,C.,initial
physics|Jacobsen|R. G.,R. G.,initial
astro-ph|Troitsky|S. V.,S. V.,initial
hep-ph|Sandacz|A.,A.,initial
hep-ex|Metcalf|W.,W.,initial
quant-ph|Krogstrup|P.,P.,initial
physics|Semenec|I.,I.,initial
cond-mat|Bauer|E.,E.,initial
nucl-ex|Inoue|Y.,Y.,initial
hep-ex|Marzaioli|F.,F.,initial
hep-ex|Miller|J.,J.,initial
hep-ph|Coco|V.,V.,initial
astro-ph|Owen|C. J.,C. J.,initial
quant-ph|Kim|S.,S.,initial
astro-ph|Piazzoli|B. D'Ettorre,B. D'Ettorre,initial
physics|Mendes|J.,J.,initial
astro-ph|Bernardi|M.,M.,initial
astro-ph|Fontes|C. J.,C. J.,initial
physics|Romero-García|V.,V.,initial
hep-lat|Goswami|J.,J.,initial
astro-ph|Leite|A. C. O.,A. C. O.,initial
nucl-ex|Vazquez-Zambrano|E.,E.,initial
cond-mat|Walker|H. C.,H. C.,initial
astro-ph|Siviero|A.,A.,initial
cond-mat|Giubileo|F.,F.,initial
cond-mat|Waghmare|U. V.,U. V.,initial
cond-mat|Ganesh|P.,P.,initial
hep-ex|Cheung|E.,E.,initial
hep-ex|Nakamura|Y.,Y.,initial
astro-ph|Huang|Y. -J.,Y. -J.,initial
hep-ex|Fernez|A. D.,A. D.,initial
astro-ph|Costille|A.,A.,initial
hep-ex|Harnew|N.,N.,initial
math|Prilepkina|E. G.,E. G.,initial
nucl-th|Quintero|A.,A.,initial
hep-ex|Branzas|H.,H.,initial
cond-mat|Ortiz|O.,O.,initial
cond-mat|Bertrand|B.,B.,initial
hep-ph|Macolino|C.,C.,initial
hep-ex|Färber|C.,C.,initial
astro-ph|Kraan-Korteweg|R. C.,R. C.,initial
nucl-th|Valdau|Yu.,Yu.,initial
cond-mat|Breev|I. D.,I. D.,initial
quant-ph|Chen|X.,X.,initial
astro-ph|Illingworth|G. D.,G. D.,initial
hep-ex|Polly|C. C.,C. C.,initial
math|Phillips|N. Christopher,N. Christopher,initial
physics|Gujrati|P. D.,P. D.,initial
hep-ex|Saenz|A.,A.,initial
astro-ph|Daniel|M. K.,M. K.,initial
astro-ph|Riles|K.,K.,initial
astro-ph|Sanchez|D.,D.,initial
astro-ph|Sekimoto|Y.,Y.,initial
cond-mat|Lee|J.,J.,initial
hep-ex|d'Ascenzo|N.,N.,initial
nucl-ex|Leal-Cidoncha|E.,E.,initial
nucl-ex|Sun|X.,X.,initial
gr-qc|Miyazaki|Y.,Y.,initial
quant-ph|Quiroga|L.,L.,initial
physics|Tomura|T.,T.,initial
physics|Antusch|S.,S.,initial
astro-ph|Middei|R.,R.,initial
gr-qc|Paranjape|M. B.,M. B.,initial
astro-ph|Kawakami|S.,S.,initial
hep-ex|Isar|P. G.,P. G.,initial
cond-mat|Billinge|S. J. L.,S. J. L.,initial
hep-ph|Kiuchi|R.,R.,initial
astro-ph|Ryabov|E. V.,E. V.,initial
astro-ph|Simonian|G. V.,G. V.,initial
physics|Zsigmond|G.,G.,initial
cond-mat|Taylor|A. J.,A. J.,initial
nucl-ex|Kelleher|A.,A.,initial
cond-mat|Fadley|C. S.,C. S.,initial
astro-ph|Hara|N. C.,N. C.,initial
nucl-ex|Nakada|T.,T.,initial
astro-ph|Postma|J.,J.,initial
astro-ph|Diener|C.,C.,initial
astro-ph|Garde|G.,G.,initial
gr-qc|Corbitt|T. R.,T. R.,initial
physics|Cardelli|F.,F.,initial
math-ph|Aizawa|N.,N.,initial
astro-ph|Sanchez|L. E.,L. E.,initial
nucl-th|Parlog|M.,M.,initial
hep-ex|Danilov|M.,M.,initial
cond-mat|Perfetto|E.,E.,initial
nucl-ex|Barbagallo|M.,M.,initial
astro-ph|Cresci|G.,G.,initial
astro-ph|Braga|V. F.,V. F.,initial
physics|de Wasseige|G.,G.,initial
astro-ph|Nefedyev|Y. A.,Y. A.,initial
hep-ex|Nisa|M. U.,M. U.,initial
astro-ph|Alves|O.,O.,initial
physics|Whittlesey|P. L.,P. L.,initial
astro-ph|Kobayashi|T.,T.,initial
hep-ex|Langer|J.,J.,initial
hep-ex|Tian|L.,L.,initial
astro-ph|Liakos|A.,A.,initial
astro-ph|Blackman|J.,J.,initial
physics|Longhin|A.,A.,initial
astro-ph|Keith|M. J.,M. J.,initial
astro-ph|Luo|B.,B.,initial
cond-mat|Coak|M. J.,M. J.,initial
astro-ph|Acernese|F.,F.,initial
astro-ph|Perley|D. A.,D. A.,initial
cond-mat|Anisimov|V. I.,V. I.,initial
astro-ph|Goldsmith|P. F.,P. F.,initial
physics|Karino|T.,T.,initial
hep-ex|Bloomfield|T.,T.,initial
hep-ex|Cappati|A.,A.,initial
nucl-th|Mazurek|K.,K.,initial
astro-ph|Shaya|E.,E.,initial
nucl-ex|Carli|I.,I.,initial
astro-ph|Campillo|J. Juaristi,J. Juaristi,initial
nucl-ex|Hagen|G.,G.,initial
nlin|Bolotov|M. I.,M. I.,initial
hep-ex|Bhatta|T.,T.,initial
astro-ph|Hemmati|S.,S.,initial
astro-ph|Kornilov|V. G.,V. G.,initial
astro-ph|Beall|J. A.,J. A.,initial
gr-qc|Grimes|E.,E.,initial
hep-ph|Wolpert|R. L.,R. L.,initial
astro-ph|Józsa|G. I. G.,G. I. G.,initial
hep-ex|Rimal|D.,D.,initial
nucl-ex|Garrett|P. E.,P. E.,initial
astro-ph|Jiang|M.,M.,initial
physics|Popov|R. V.,R. V.,initial
physics|Razin|S. V.,S. V.,initial
hep-ex|Syrotenko|V. S.,V. S.,initial
astro-ph|Gallazzi|A.,A.,initial
astro-ph|Kravitz|S.,S.,initial
astro-ph|Núñez|C. García,C. García,initial
astro-ph|Hill|M. E.,M. E.,initial
cond-mat|Sakai|H.,H.,initial
physics|Stoessl|A.,A.,initial
hep-ex|Tajima|M.,M.,initial
hep-ph|Lanfranchi|J. L.,J. L.,initial
hep-ex|Lednev|A. A.,A. A.,initial
astro-ph|Brasser|R.,R.,initial
nucl-th|Zha|W.,W.,initial
nucl-ex|Jaworski|G.,G.,initial
hep-ph|Putschke|J. H.,J. H.,initial
astro-ph|Ng|C.,C.,initial
nucl-ex|Bhattacharjee|M.,M.,initial
math|Sabadini|I.,I.,initial
gr-qc|Grignani|G.,G.,initial
astro-ph|Beatty|J. J.,J. J.,initial
astro-ph|Cazon|L.,L.,initial
astro-ph|Inoue|N.,N.,initial
astro-ph|Stainforth|R.,R.,initial
hep-ex|Wiechczynski|J.,J.,initial
nucl-ex|Schmah|A. M.,A. M.,initial
hep-ex|Danevich|F. A.,F. A.,initial
math-ph|Górska|K.,K.,initial
physics|Carlin|N.,N.,initial
astro-ph|Middleton|M.,M.,initial
astro-ph|Trudeau|R.,R.,initial
physics|Spina|R.,R.,initial
astro-ph|Richardson|D. C.,D. C.,initial
nucl-ex|Palmieri|V.,V.,initial
hep-ph|Smith|M.,M.,initial
physics|Aramaki|T.,T.,initial
hep-ex|Ban|Y.,Y.,initial
nucl-th|Engelage|J.,J.,initial
hep-ex|Wollenberg|L.,L.,initial
physics|Strati|V.,V.,initial
astro-ph|Silaev|A. A.,A. A.,initial
astro-ph|Štekl|I.,I.,initial
astro-ph|Rajteri|M.,M.,initial
nucl-ex|Wietfeldt|F. E.,F. E.,initial
nucl-th|Ke|W.,W.,initial
cond-mat|Yuan|H. Y.,H. Y.,initial
hep-ph|Fang|J.,J.,initial
astro-ph|Skarka|M.,M.,initial
physics|Long|K. R.,K. R.,initial
nucl-ex|Nowacki|F.,F.,initial
astro-ph|Mackovjak|S.,S.,initial
nucl-th|Bonatsos|D.,D.,initial
hep-ex|Cepeda|M.,M.,initial
nucl-ex|De Almeida|F. L. Souza,F. L. Souza,initial
nucl-th|Carlson|B. V.,B. V.,initial
astro-ph|Jean-Antoine|A.,A.,initial
nucl-ex|Kwiatkowski|A. A.,A. A.,initial
hep-ex|Patton|S.,S.,initial
cond-mat|Kavoulakis|G. M.,G. M.,initial
cond-mat|Szolnoki|A.,A.,initial
astro-ph|Bernardos|M.,M.,initial
quant-ph|Holevo|A. S.,A. S.,initial
math|Krishna|K. Mahesh,K. Mahesh,initial
hep-ph|Dong|C.,C.,initial
physics|Torresi|D.,D.,initial
physics|Kozela|A.,A.,initial
astro-ph|Schrabback|T.,T.,initial
hep-ph|Shao|M.,M.,initial
hep-th|Neznamov|V. P.,V. P.,initial
math|Razavizadeh|S. Mohammad,S. Mohammad,initial
astro-ph|Sahu|D. K.,D. K.,initial
hep-ex|Azuma|Y.,Y.,initial
astro-ph|Alonso-Herrero|A.,A.,initial
hep-th|Chauhan|B.,B.,initial
hep-ph|Zhou|X. Y.,X. Y.,initial
quant-ph|Zopes|J.,J.,initial
nucl-ex|Georgiev|G.,G.,initial
nucl-th|Horiuchi|W.,W.,initial
hep-ph|V.|A. Balagopal,A. Balagopal,initial
hep-ex|Iacovacci|M.,M.,initial
astro-ph|Bordas|P.,P.,initial
gr-qc|Li|A.,A.,initial
physics|Zeldovich|O.,O.,initial
astro-ph|Crovisier|J.,J.,initial
gr-qc|Giesler|M.,M.,initial
physics|Liptak|Z.,Z.,initial
astro-ph|Goldstein|D.,D.,initial
hep-ph|Lafferty|G.,G.,initial
cs|Islam|S. M. Riazul,S. M. Riazul,initial
hep-ex|Butterworth|J.,J.,initial
hep-ph|Qi|T. Y.,T. Y.,initial
physics|Nakayama|H.,H.,initial
astro-ph|Sun|J.,J.,initial
nucl-ex|Huang|H.,H.,initial
math|Kungurtsev|V.,V.,initial
astro-ph|Hempel|A.,A.,initial
astro-ph|Prodi|G. A.,G. A.,initial
hep-ph|Hollitt|S.,S.,initial
physics|Presti|D. Lo,D. Lo,initial
physics|Nunes|M. Soares,M. Soares,initial
astro-ph|Antoniou|V.,V.,initial
astro-ph|Cossavella|F.,F.,initial
physics|Mironov|V.,V.,initial
astro-ph|Mauas|P. J. D.,P. J. D.,initial
nucl-th|Federic|P.,P.,initial
astro-ph|Meléndez|J.,J.,initial
nucl-ex|Haufe|C. R.,C. R.,initial
physics|Hertz|E.,E.,initial
quant-ph|Venkatesh|B. Prasanna,B. Prasanna,initial
nlin|Chandrasekar|V. K.,V. K.,initial
physics|Tornago|M.,M.,initial
hep-ph|Norella|E. Spadaro,E. Spadaro,initial
eess|He|,,na
hep-ex|Aliev|T. M.,T. M.,initial
math|Devineni|J. Kartheek,J. Kartheek,initial
astro-ph|Kerins|E.,E.,initial
astro-ph|Tripodo|G.,G.,initial
cond-mat|Peeters|F. M.,F. M.,initial
astro-ph|Kim|J. Y.,J. Y.,initial
physics|Iaydjiev|P.,P.,initial
hep-ex|Chabab|M.,M.,initial
math|Ivanov|A. O.,A. O.,initial
physics|Kim|I.,I.,initial
physics|Romero-Romero|E.,E.,initial
hep-ex|Keeter|K.,K.,initial
hep-ex|Licenik|R.,R.,initial
hep-ph|Cheng|J.,J.,initial
astro-ph|Hignight|J.,J.,initial
astro-ph|Bonechi|S.,S.,initial
hep-ex|Italiano|A.,A.,initial
hep-ex|ZongyuanWang|,,na
hep-ph|Decamp|D.,D.,initial
math|Akkerman|I.,I.,initial
quant-ph|Sokolovski|D.,D.,initial
astro-ph|Spencer|L. D.,L. D.,initial
hep-ex|Maloney|J. A.,J. A.,initial
physics|Yoshida|S.,S.,initial
astro-ph|Cocco|A. G.,A. G.,initial
astro-ph|Concas|A.,A.,initial
astro-ph|Cho|M.,M.,initial
nucl-th|Li|R.,R.,initial
physics|Koltsov|A. V.,A. V.,initial
nucl-ex|Mannel|E.,E.,initial
nucl-ex|Heijhoff|K.,K.,initial
astro-ph|Brodwin|M.,M.,initial
astro-ph|Janßen|K.,K.,initial
nucl-ex|Fernandez|P. Diaz,P. Diaz,initial
gr-qc|Ferreira|T. A.,T. A.,initial
astro-ph|De Luca|A.,A.,initial
hep-ph|Kucewicz|W.,W.,initial
astro-ph|Giusteri|R.,R.,initial
cond-mat|Ensslin|K.,K.,initial
hep-lat|Aguilar|A. C.,A. C.,initial
astro-ph|Jiang|W. C.,W. C.,initial
nucl-ex|Munch|M.,M.,initial
hep-ph|Navas-Nicolás|D.,D.,initial
physics|Sarkar|M. Saha,M. Saha,initial
nucl-ex|Schneider|O.,O.,initial
physics|Jones|S.,S.,initial
hep-ph|Mase|K.,K.,initial
nucl-th|Fasano|P. J.,P. J.,initial
eess|Oliveri|G.,G.,initial
nucl-ex|De Napoli|M.,M.,initial
cond-mat|Novikov|S. V.,S. V.,initial
astro-ph|Papadakis|I. E.,I. E.,initial
astro-ph|Fraternali|F.,F.,initial
hep-ph|Ferreira|M. N.,M. N.,initial
physics|Telnov|V. I.,V. I.,initial
hep-ex|Dean|C. T.,C. T.,initial
astro-ph|Bertou|X.,X.,initial
cond-mat|Cataudella|V.,V.,initial
cond-mat|Yaouanc|A.,A.,initial
astro-ph|Coelho|P.,P.,initial
astro-ph|Ashley|R. P.,R. P.,initial
physics|Suvorova|O. V.,O. V.,initial
hep-ex|Maret|L.,L.,initial
astro-ph|Seifried|D.,D.,initial
physics|Kneißl|R.,R.,initial
astro-ph|Bhowmik|T.,T.,initial
physics|Meng|Y.,Y.,initial
astro-ph|Jin|H. -B.,H. -B.,initial
nucl-ex|Nagorny|S.,S.,initial
hep-ph|Rabetiarivony|D.,D.,initial
physics|Rossella|M.,M.,initial
hep-ex|Egorov|V.,V.,initial
astro-ph|da Silva|J. Gomes,J. Gomes,initial
hep-th|Gonçalves|A. E.,A. E.,initial
hep-ex|Sonley|T.,T.,initial
hep-ex|Langford|T. J.,T. J.,initial
astro-ph|Mansutti|O.,O.,initial
gr-qc|Musenich|R.,R.,initial
physics|Kops|S. M. de Bruyn,S. M. de Bruyn,initial
quant-ph|Liu|Y.,Y.,initial
astro-ph|Hjorth|M.,M.,initial
physics|Lepetic|I.,I.,initial
physics|Krasnicky|D.,D.,initial
physics|Nastasi|M.,M.,initial
physics|Woiciechowski|I.,I.,initial
astro-ph|Koumpia|E.,E.,initial
nucl-ex|Nikolaev|N. N.,N. N.,initial
nucl-th|Lauret|J.,J.,initial
astro-ph|Spurio|M.,M.,initial
astro-ph|Porter|S. B.,S. B.,initial
hep-ph|Nishitani|R.,R.,initial
astro-ph|Hughes|A. G.,A. G.,initial
astro-ph|Donnarumma|I.,I.,initial
physics|Reynolds|T.,T.,initial
gr-qc|Chow|J. H.,J. H.,initial
hep-ex|Stettner|J.,J.,initial
nucl-ex|Mott|J.,J.,initial
hep-ph|Huang|H. X.,H. X.,initial
physics|Gabrielli|A.,A.,initial
hep-ex|Edayath|S.,S.,initial
nucl-ex|Ankowski|A. M.,A. M.,initial
physics|Gerhardt|A.,A.,initial
nucl-th|Mallick|D.,D.,initial
physics|Conrad|J. M.,J. M.,initial
astro-ph|Carnie-Bronca|E. G.,E. G.,initial
gr-qc|Bawaj|M.,M.,initial
hep-ex|Coleman|J.,J.,initial
physics|Munini|R.,R.,initial
astro-ph|Hardwick|T.,T.,initial
nucl-ex|Watkins|J.,J.,initial
astro-ph|Pegoraro|M.,M.,initial
astro-ph|Will|D.,D.,initial
astro-ph|Sironi|L.,L.,initial
astro-ph|Forveille|T.,T.,initial
nucl-ex|Ricciardi|S.,S.,initial
hep-ex|Sforza|F.,F.,initial
gr-qc|Richards|D.,D.,initial
hep-ex|Nam|J. D.,J. D.,initial
gr-qc|Fiorucci|D.,D.,initial
nucl-th|Constantinou|M.,M.,initial
hep-ex|Yang|Y. X.,Y. X.,initial
astro-ph|Lennarz|D.,D.,initial
hep-ex|Pickering|L.,L.,initial
nucl-th|Schuck|P.,P.,initial
astro-ph|Caputi|K.,K.,initial
hep-ph|Chirkin|D.,D.,initial
hep-ex|Nunez|C.,C.,initial
quant-ph|Alhaidari|A. D.,A. D.,initial
hep-ph|Liyanage|D.,D.,initial
hep-ex|Stone|O.,O.,initial
hep-ex|López|R.,R.,initial
astro-ph|Giacoppo|L.,L.,initial
hep-ex|Poslavskii|S.,S.,initial
astro-ph|Savino|A.,A.,initial
cond-mat|Orioli|A. Piñeiro,A. Piñeiro,initial
nucl-ex|Bravar|A.,A.,initial
astro-ph|Martinez-Castellanos|I.,I.,initial
hep-ph|Casse|G.,G.,initial
nucl-ex|Rosso|A. Gallo,A. Gallo,initial
astro-ph|Boissier|S.,S.,initial
nucl-ex|Rumberger|B. T.,B. T.,initial
cs|Duarte|F. L.,F. L.,initial
nucl-ex|Khatri|G.,G.,initial
astro-ph|Balucani|N.,N.,initial
hep-ex|Keppel|C.,C.,initial
physics|Sergiampietri|F.,F.,initial
econ|Chen|M. Keith,M. Keith,initial
astro-ph|Ciardi|A.,A.,initial
astro-ph|Zabierowski|J.,J.,initial
quant-ph|Nicacio|F.,F.,initial
quant-ph|Fedaruk|R.,R.,initial
astro-ph|Mustill|A. J.,A. J.,initial
astro-ph|Yashiro|K.,K.,initial
astro-ph|Lenske|H.,H.,initial
nucl-th|Wienholtz|F.,F.,initial
nucl-ex|Winfield|J. S.,J. S.,initial
hep-lat|Vittorio|L.,L.,initial
astro-ph|Green|E. M.,E. M.,initial
cond-mat|Reehuis|M.,M.,initial
nucl-ex|Piasetzky|E.,E.,initial
physics|Lu|C.,C.,initial
astro-ph|Tolley|A. E.,A. E.,initial
nucl-ex|Xie|Y.,Y.,initial
astro-ph|Cortese|L.,L.,initial
hep-ex|Sumbera|M.,M.,initial
nucl-ex|Posik|M.,M.,initial
physics|Tolias|P.,P.,initial
astro-ph|Subrahmanya|S. Chalathadka,S. Chalathadka,initial
physics|Savu|V.,V.,initial
hep-ex|Lewicki|M.,M.,initial
physics|Rai|M.,M.,initial
hep-ex|Ouellet|J.,J.,initial
physics|Grosse-Knetter|J.,J.,initial
astro-ph|Baudry|A.,A.,initial
astro-ph|Patty|C. H. Lucas,C. H. Lucas,initial
hep-ph|Dey|B.,B.,initial
hep-ph|Krzemien|W.,W.,initial
astro-ph|Dupej|P.,P.,initial
physics|Elorrieta|M. A. Unland,M. A. Unland,initial
nucl-th|Yamamura|M.,M.,initial
astro-ph|Reid|E.,E.,initial
hep-ex|Mulilo|B.,B.,initial
physics|Raha|S.,S.,initial
astro-ph|Zhezher|Y.,Y.,initial
physics|Mehlstäubler|T. E.,T. E.,initial
hep-ph|Delbart|A.,A.,initial
math-ph|Sleptsov|A.,A.,initial
hep-ex|de Solórzano|A. Ortiz,A. Ortiz,initial
cs|Clerckx|B.,B.,initial
astro-ph|Pitkin|M.,M.,initial
astro-ph|O'Brien|A.,A.,initial
astro-ph|Carciofi|A. C.,A. C.,initial
astro-ph|Sekaran|S.,S.,initial
astro-ph|Kotani|T.,T.,initial
astro-ph|Raj|M. A.,M. A.,initial
physics|Kawasaki|T.,T.,initial
hep-ex|Wang|C. H.,C. H.,initial
physics|Sulliotti-Linner|V.,V.,initial
hep-ph|De Bruyn|K.,K.,initial
hep-ex|Torii|S.,S.,initial
hep-ex|Jany|A.,A.,initial
astro-ph|Moncuquet|M.,M.,initial
astro-ph|Ferraro|S.,S.,initial
nucl-ex|Kuvin|S. A.,S. A.,initial
astro-ph|Barone|F.,F.,initial
cond-mat|Ponomaryov|A. N.,A. N.,initial
physics|Ludovici|L.,L.,initial
astro-ph|Lin|J.,J.,initial
physics|Gialanella|L.,L.,initial
